potential_mu_kcal_mol,replica,seed,pit_index,final_cluster_size_patches,total_dissolution_depth_events,max_dissolution_depth_events,mean_dissolution_depth_events,replica_nn_pair_ratio
0.45,150,5821172676946089108,16,1,6,6,6.000000000,2.222222222
0.45,150,5821172676946089108,17,3,6,2,2.000000000,2.222222222
0.45,150,5821172676946089108,18,1,0,0,0.000000000,2.222222222
0.45,150,5821172676946089108,19,3,12,6,4.000000000,2.222222222
0.45,150,5821172676946089108,20,1,6,6,6.000000000,2.222222222
0.45,150,5821172676946089108,21,1,0,0,0.000000000,2.222222222
0.45,150,5821172676946089108,22,1,0,0,0.000000000,2.222222222
0.45,150,5821172676946089108,23,1,2,2,2.000000000,2.222222222
0.45,150,5821172676946089108,24,1,1,1,1.000000000,2.222222222
0.45,150,5821172676946089108,25,1,5,5,5.000000000,2.222222222
0.45,150,5821172676946089108,26,1,1,1,1.000000000,2.222222222
0.45,150,5821172676946089108,27,4,18,9,4.500000000,2.222222222
0.45,150,5821172676946089108,28,2,9,5,4.500000000,2.222222222
0.45,150,5821172676946089108,29,1,4,4,4.000000000,2.222222222
0.45,150,5821172676946089108,30,1,5,5,5.000000000,2.222222222
0.45,151,4642743041857584563,0,1,1,1,1.000000000,2.657563025
0.45,151,4642743041857584563,1,1,4,4,4.000000000,2.657563025
0.45,151,4642743041857584563,2,1,2,2,2.000000000,2.657563025
0.45,151,4642743041857584563,3,1,5,5,5.000000000,2.657563025
0.45,151,4642743041857584563,4,1,2,2,2.000000000,2.657563025
0.45,151,4642743041857584563,5,1,4,4,4.000000000,2.657563025
0.45,151,4642743041857584563,6,2,2,1,1.000000000,2.657563025
0.45,151,4642743041857584563,7,1,0,0,0.000000000,2.657563025
0.45,151,4642743041857584563,8,2,3,2,1.500000000,2.657563025
0.45,151,4642743041857584563,9,2,13,10,6.500000000,2.657563025
0.45,151,4642743041857584563,10,1,1,1,1.000000000,2.657563025
0.45,151,4642743041857584563,11,1,1,1,1.000000000,2.657563025
0.45,151,4642743041857584563,12,2,0,0,0.000000000,2.657563025
0.45,151,4642743041857584563,13,4,20,15,5.000000000,2.657563025
0.45,151,4642743041857584563,14,2,0,0,0.000000000,2.657563025
0.45,151,4642743041857584563,15,1,5,5,5.000000000,2.657563025
0.45,151,4642743041857584563,16,2,9,7,4.500000000,2.657563025
0.45,151,4642743041857584563,17,2,10,7,5.000000000,2.657563025
0.45,151,4642743041857584563,18,1,2,2,2.000000000,2.657563025
0.45,151,4642743041857584563,19,1,1,1,1.000000000,2.657563025
0.45,151,4642743041857584563,20,1,2,2,2.000000000,2.657563025
0.45,151,4642743041857584563,21,1,4,4,4.000000000,2.657563025
0.45,151,4642743041857584563,22,1,0,0,0.000000000,2.657563025
0.45,151,4642743041857584563,23,2,7,5,3.500000000,2.657563025
0.45,152,9809258597804170161,0,1,0,0,0.000000000,3.021771772
0.45,152,9809258597804170161,1,1,4,4,4.000000000,3.021771772
0.45,152,9809258597804170161,2,1,1,1,1.000000000,3.021771772
0.45,152,9809258597804170161,3,1,4,4,4.000000000,3.021771772
0.45,152,9809258597804170161,4,1,5,5,5.000000000,3.021771772
0.45,152,9809258597804170161,5,2,13,10,6.500000000,3.021771772
0.45,152,9809258597804170161,6,2,10,7,5.000000000,3.021771772
0.45,152,9809258597804170161,7,2,2,2,1.000000000,3.021771772
0.45,152,9809258597804170161,8,1,6,6,6.000000000,3.021771772
0.45,152,9809258597804170161,9,1,0,0,0.000000000,3.021771772
0.45,152,9809258597804170161,10,1,18,18,18.000000000,3.021771772
0.45,152,9809258597804170161,11,2,2,2,1.000000000,3.021771772
0.45,152,9809258597804170161,12,1,5,5,5.000000000,3.021771772
0.45,152,9809258597804170161,13,1,2,2,2.000000000,3.021771772
0.45,152,9809258597804170161,14,1,5,5,5.000000000,3.021771772
0.45,152,9809258597804170161,15,2,4,3,2.000000000,3.021771772
0.45,152,9809258597804170161,16,1,0,0,0.000000000,3.021771772
0.45,152,9809258597804170161,17,4,6,3,1.500000000,3.021771772
0.45,152,9809258597804170161,18,2,7,4,3.500000000,3.021771772
0.45,152,9809258597804170161,19,1,3,3,3.000000000,3.021771772
0.45,152,9809258597804170161,20,1,4,4,4.000000000,3.021771772
0.45,152,9809258597804170161,21,4,18,9,4.500000000,3.021771772
